Date,time,Carbon monoxide,status,unit,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status,unit,Nitrogen dioxide,status,unit,Nitrogen oxides as nitrogen dioxide,status,unit,Ozone,status,unit,PM<sub>2.5</sub> particulate matter (Hourly measured),status,unit,Sulphur dioxide,status,unit,"1,2,3-trimethylbenzene",status,unit,"1,2,4-trimethylbenzene",status,unit,"1,3,5-trimethylbenzene",status,unit,"1,3-butadiene",status,unit,1-butene,status,unit,1-pentene,status,unit,2-methylpentane,status,unit,benzene,status,unit,cis-2-butene,status,unit,ethane,status,unit,ethylbenzene,status,unit,ethene,status,unit,ethyne,status,unit,iso-butane,status,unit,iso-octane,status,unit,iso-pentane,status,unit,isoprene,status,unit,m+p-xylene,status,unit,n-butane,status,unit,n-heptane,status,unit,n-hexane,status,unit,n-octane,status,unit,n-pentane,status,unit,o-xylene,status,unit,propane,status,unit,propene,status,unit,trans-2-butene,status,unit,trans-2-pentene,status,unit,toluene,status,unit,Black Carbon (880nm),status,unit,Blue Particulate matter (470nm),status,unit,Infra Red Particulate matter (950nm),status,unit,Red Particulate matter (660nm),status,unit,UV Particulate Matter (UV-BC),status,unit,UV Particulate Matter (370nm),status,unit,Yellow Particulate matter (590nm),status,unit
15/01/2023,10:00,0.221198,P,mgm-3,11.594,P,ugm-3 (Ref.eq),19.9568,P,ugm-3,30.2175,P,ugm-3,60.8175,P,ugm-3,44.70368,P,ugm-3,1,P,ugm-3 (BAM),2.12872,P,ugm-3,0.024946,P,ugm-3,0.255352,P,ugm-3,0.097574,P,ugm-3,0.051498,P,ugm-3,0.274446,P,ugm-3,0.014552,P,ugm-3,0.209237,P,ugm-3,0.481637,P,ugm-3,0.147635,P,ugm-3,7.405235,P,ugm-3,0.209188,P,ugm-3,0.878183,P,ugm-3,0.556559,P,ugm-3,1.833107,P,ugm-3,0.179548,P,ugm-3,0.91226,P,ugm-3,0.048546,P,ugm-3,0.415092,P,ugm-3,3.047123,P,ugm-3,0.196747,P,ugm-3,0.181304,P,ugm-3,0.055062,P,ugm-3,0.464876,P,ugm-3,0.300086,P,ugm-3,3.898184,P,ugm-3,0.59243,P,ugm-3,0.384363,P,ugm-3,0.026083,P,ugm-3,0.75343,P,ugm-3,0.5,P,ugm-3,0.5,P,ugm-3,0.5,P,ugm-3,0.5,P,ugm-3,,,,0.5,P,ugm-3,0.5,P,ugm-3
15/01/2023,11:00,0.23284,P,mgm-3,18.358,P,ugm-3 (Ref.eq),18.7095,P,ugm-3,35.38125,P,ugm-3,64.06875,P,ugm-3,43.10712,P,ugm-3,2,P,ugm-3 (BAM),2.39481,P,ugm-3,0.024946,P,ugm-3,0.358564,P,ugm-3,0.105686,P,ugm-3,0.044895,P,ugm-3,0.255049,P,ugm-3,0.043796,P,ugm-3,0.370214,P,ugm-3,0.529585,P,ugm-3,0.171498,P,ugm-3,7.239428,P,ugm-3,0.247852,P,ugm-3,1.07745,P,ugm-3,0.700949,P,ugm-3,2.227399,P,ugm-3,0.494911,P,ugm-3,1.424661,P,ugm-3,0.065339,P,ugm-3,0.996719,P,ugm-3,3.426469,P,ugm-3,0.247857,P,ugm-3,0.262131,P,ugm-3,0.12915,P,ugm-3,0.684616,P,ugm-3,0.343643,P,ugm-3,4.355053,P,ugm-3,0.679399,P,ugm-3,0.446514,P,ugm-3,0.057783,P,ugm-3,1.718166,P,ugm-3,0.8,P,ugm-3,0.8,P,ugm-3,0.8,P,ugm-3,0.8,P,ugm-3,,,,0.8,P,ugm-3,0.8,P,ugm-3
15/01/2023,12:00,0.314334,P,mgm-3,13.527,P,ugm-3 (Ref.eq),55.75431,P,ugm-3,51.255,P,ugm-3,136.74375,P,ugm-3,32.13077,P,ugm-3,4,P,ugm-3 (BAM),4.52353,P,ugm-3,0.024946,P,ugm-3,0.469209,P,ugm-3,0.1569,P,ugm-3,0.067917,P,ugm-3,0.296646,P,ugm-3,0.07622,P,ugm-3,0.507345,P,ugm-3,0.739877,P,ugm-3,0.222071,P,ugm-3,6.958456,P,ugm-3,0.309764,P,ugm-3,1.746168,P,ugm-3,0.805964,P,ugm-3,3.168057,P,ugm-3,0.576957,P,ugm-3,2.305103,P,ugm-3,0.082509,P,ugm-3,1.745353,P,ugm-3,5.111143,P,ugm-3,0.213752,P,ugm-3,0.326374,P,ugm-3,0.06139,P,ugm-3,0.889997,P,ugm-3,0.60056,P,ugm-3,4.275483,P,ugm-3,0.940154,P,ugm-3,0.450768,P,ugm-3,0.106253,P,ugm-3,1.732503,P,ugm-3,0.9,P,ugm-3,1,P,ugm-3,0.9,P,ugm-3,0.9,P,ugm-3,,,,1,P,ugm-3,1,P,ugm-3
15/01/2023,13:00,0.325976,P,mgm-3,13.527,P,ugm-3 (Ref.eq),43.03185,P,ugm-3,52.02,P,ugm-3,118.00125,P,ugm-3,30.53421,P,ugm-3,7,P,ugm-3 (BAM),3.45917,P,ugm-3,0.024946,P,ugm-3,0.655386,P,ugm-3,0.162144,P,ugm-3,0.059188,P,ugm-3,0.350863,P,ugm-3,0.058339,P,ugm-3,0.5599,P,ugm-3,0.96654,P,ugm-3,0.22124,P,ugm-3,7.275192,P,ugm-3,0.573324,P,ugm-3,2.47435,P,ugm-3,0.717251,P,ugm-3,3.387137,P,ugm-3,0.644423,P,ugm-3,2.480037,P,ugm-3,0.058187,P,ugm-3,1.789477,P,ugm-3,4.982116,P,ugm-3,0.293608,P,ugm-3,0.372946,P,ugm-3,0.136767,P,ugm-3,1.023011,P,ugm-3,0.590763,P,ugm-3,4.500437,P,ugm-3,0.958421,P,ugm-3,0.488179,P,ugm-3,0.08788,P,ugm-3,3.170637,P,ugm-3,0.9,P,ugm-3,1,P,ugm-3,0.9,P,ugm-3,0.9,P,ugm-3,,,,1,P,ugm-3,0.9,P,ugm-3
15/01/2023,14:00,0.395828,P,mgm-3,11.594,P,ugm-3 (Ref.eq),48.51997,P,ugm-3,67.51125,P,ugm-3,141.9075,P,ugm-3,24.14797,P,ugm-3,5,P,ugm-3 (BAM),3.99135,P,ugm-3,0.024946,P,ugm-3,0.876084,P,ugm-3,0.257567,P,ugm-3,0.100661,P,ugm-3,0.411811,P,ugm-3,0.088814,P,ugm-3,0.91471,P,ugm-3,1.321724,P,ugm-3,0.245668,P,ugm-3,7.938164,P,ugm-3,0.570327,P,ugm-3,3.311399,P,ugm-3,1.040397,P,ugm-3,4.175329,P,ugm-3,0.571762,P,ugm-3,3.518141,P,ugm-3,0.100267,P,ugm-3,2.028167,P,ugm-3,6.468123,P,ugm-3,0.413205,P,ugm-3,0.51951,P,ugm-3,0.292005,P,ugm-3,1.313347,P,ugm-3,0.788166,P,ugm-3,4.527218,P,ugm-3,1.647835,P,ugm-3,0.500785,P,ugm-3,0.099891,P,ugm-3,3.933966,P,ugm-3,0.9,P,ugm-3,1,P,ugm-3,0.9,P,ugm-3,0.9,P,ugm-3,,,,1,P,ugm-3,1,P,ugm-3
15/01/2023,15:00,0.46568,P,mgm-3,10.628,P,ugm-3 (Ref.eq),39.66414,P,ugm-3,60.0525,P,ugm-3,120.87,P,ugm-3,28.93765,P,ugm-3,4,P,ugm-3 (BAM),3.72526,P,ugm-3,0.024946,P,ugm-3,0.601189,P,ugm-3,0.250019,P,ugm-3,0.062713,P,ugm-3,0.337641,P,ugm-3,0.055967,P,ugm-3,0.701329,P,ugm-3,1.114308,P,ugm-3,0.231948,P,ugm-3,7.073551,P,ugm-3,0.518974,P,ugm-3,2.314967,P,ugm-3,0.803834,P,ugm-3,3.643711,P,ugm-3,0.944073,P,ugm-3,2.765943,P,ugm-3,0.089498,P,ugm-3,1.870464,P,ugm-3,6.040988,P,ugm-3,0.385115,P,ugm-3,0.450186,P,ugm-3,0.21322,P,ugm-3,1.116198,P,ugm-3,0.778699,P,ugm-3,4.542623,P,ugm-3,1.037753,P,ugm-3,0.494047,P,ugm-3,0.099969,P,ugm-3,3.490603,P,ugm-3,1,P,ugm-3,1.1,P,ugm-3,1,P,ugm-3,1,P,ugm-3,,,,1.1,P,ugm-3,1,P,ugm-3
15/01/2023,16:00,0.454038,P,mgm-3,11.594,P,ugm-3 (Ref.eq),44.15442,P,ugm-3,65.79,P,ugm-3,133.4925,P,ugm-3,25.34539,P,ugm-3,3,P,ugm-3 (BAM),3.72526,P,ugm-3,0.024946,P,ugm-3,0.976811,P,ugm-3,0.185763,P,ugm-3,0.107974,P,ugm-3,0.393664,P,ugm-3,0.091162,P,ugm-3,0.865592,P,ugm-3,1.376913,P,ugm-3,0.228017,P,ugm-3,8.57418,P,ugm-3,0.664231,P,ugm-3,3.387703,P,ugm-3,1.060577,P,ugm-3,3.594001,P,ugm-3,0.644959,P,ugm-3,3.114482,P,ugm-3,0.094525,P,ugm-3,2.419927,P,ugm-3,5.778866,P,ugm-3,0.418377,P,ugm-3,0.543148,P,ugm-3,0.255053,P,ugm-3,1.25019,P,ugm-3,0.916367,P,ugm-3,4.83646,P,ugm-3,2.071802,P,ugm-3,0.536268,P,ugm-3,0.105057,P,ugm-3,4.651459,P,ugm-3,1.4,P,ugm-3,1.5,P,ugm-3,1.4,P,ugm-3,1.4,P,ugm-3,,,,1.5,P,ugm-3,1.4,P,ugm-3
15/01/2023,17:00,0.419112,P,mgm-3,13.527,P,ugm-3 (Ref.eq),57.87472,P,ugm-3,75.3525,P,ugm-3,164.0925,P,ugm-3,19.55786,P,ugm-3,2,P,ugm-3 (BAM),4.25744,P,ugm-3,0.024946,P,ugm-3,0.830817,P,ugm-3,0.149132,P,ugm-3,0.115336,P,ugm-3,0.416561,P,ugm-3,0.104285,P,ugm-3,0.812845,P,ugm-3,1.296986,P,ugm-3,0.243063,P,ugm-3,10.683842,P,ugm-3,0.619864,P,ugm-3,3.246424,P,ugm-3,1.053344,P,ugm-3,5.102298,P,ugm-3,0.712539,P,ugm-3,3.950932,P,ugm-3,0.086543,P,ugm-3,1.97012,P,ugm-3,7.756185,P,ugm-3,0.375827,P,ugm-3,0.501145,P,ugm-3,0.177752,P,ugm-3,1.579014,P,ugm-3,0.865561,P,ugm-3,5.836393,P,ugm-3,1.564738,P,ugm-3,0.542154,P,ugm-3,0.129367,P,ugm-3,3.118914,P,ugm-3,1.2,P,ugm-3,1.5,P,ugm-3,1.2,P,ugm-3,1.3,P,ugm-3,,,,1.4,P,ugm-3,1.3,P,ugm-3
15/01/2023,18:00,0.69852,P,mgm-3,19.324,P,ugm-3 (Ref.eq),60.24459,P,ugm-3,78.22125,P,ugm-3,170.595,P,ugm-3,17.76173,P,ugm-3,7,P,ugm-3 (BAM),4.78962,P,ugm-3,0.024946,P,ugm-3,1.023859,P,ugm-3,0.281725,P,ugm-3,0.107832,P,ugm-3,0.428999,P,ugm-3,0.122147,P,ugm-3,0.875057,P,ugm-3,1.709226,P,ugm-3,0.293312,P,ugm-3,12.666916,P,ugm-3,0.79561,P,ugm-3,3.880479,P,ugm-3,1.49608,P,ugm-3,4.93608,P,ugm-3,0.889362,P,ugm-3,3.210271,P,ugm-3,0.082998,P,ugm-3,2.592359,P,ugm-3,7.382074,P,ugm-3,0.412527,P,ugm-3,0.527583,P,ugm-3,0.200678,P,ugm-3,1.285738,P,ugm-3,0.818783,P,ugm-3,7.211477,P,ugm-3,1.428959,P,ugm-3,0.541735,P,ugm-3,0.134961,P,ugm-3,4.778342,P,ugm-3,1.2,P,ugm-3,1.5,P,ugm-3,1.2,P,ugm-3,1.3,P,ugm-3,,,,1.6,P,ugm-3,1.4,P,ugm-3
15/01/2023,19:00,0.675236,P,mgm-3,13.527,P,ugm-3 (Ref.eq),47.64686,P,ugm-3,66.555,P,ugm-3,139.6125,P,ugm-3,23.15012,P,ugm-3,5,P,ugm-3 (BAM),4.25744,P,ugm-3,0.024946,P,ugm-3,0.605724,P,ugm-3,0.266852,P,ugm-3,0.113782,P,ugm-3,0.406253,P,ugm-3,0.139833,P,ugm-3,0.66199,P,ugm-3,1.451573,P,ugm-3,0.225931,P,ugm-3,12.020118,P,ugm-3,0.586237,P,ugm-3,2.92502,P,ugm-3,1.107401,P,ugm-3,3.347266,P,ugm-3,0.964028,P,ugm-3,2.631703,P,ugm-3,0.076787,P,ugm-3,2.27512,P,ugm-3,5.265168,P,ugm-3,0.292286,P,ugm-3,0.448745,P,ugm-3,0.240573,P,ugm-3,1.116309,P,ugm-3,0.925838,P,ugm-3,6.026168,P,ugm-3,1.286628,P,ugm-3,0.485022,P,ugm-3,0.092498,P,ugm-3,3.435973,P,ugm-3,1.4,P,ugm-3,1.7,P,ugm-3,1.4,P,ugm-3,1.4,P,ugm-3,,,,1.9,P,ugm-3,1.5,P,ugm-3
15/01/2023,20:00,0.488964,P,mgm-3,13.527,P,ugm-3 (Ref.eq),46.1501,P,ugm-3,59.86125,P,ugm-3,130.62375,P,ugm-3,23.34969,P,ugm-3,3,P,ugm-3 (BAM),4.52353,P,ugm-3,0.024946,P,ugm-3,1.090619,P,ugm-3,0.422056,P,ugm-3,0.181349,P,ugm-3,0.499984,P,ugm-3,0.1555,P,ugm-3,1.065279,P,ugm-3,1.970239,P,ugm-3,0.267096,P,ugm-3,14.424841,P,ugm-3,0.935036,P,ugm-3,4.398887,P,ugm-3,2.557345,P,ugm-3,3.938785,P,ugm-3,1.033651,P,ugm-3,4.242634,P,ugm-3,0.096246,P,ugm-3,3.971174,P,ugm-3,6.371246,P,ugm-3,0.351833,P,ugm-3,0.590274,P,ugm-3,0.265723,P,ugm-3,1.696509,P,ugm-3,1.526152,P,ugm-3,6.317804,P,ugm-3,1.831319,P,ugm-3,0.511115,P,ugm-3,0.181041,P,ugm-3,4.846585,P,ugm-3,1.4,P,ugm-3,1.7,P,ugm-3,1.4,P,ugm-3,1.5,P,ugm-3,,,,1.9,P,ugm-3,1.5,P,ugm-3
15/01/2023,21:00,0.384186,P,mgm-3,18.358,P,ugm-3 (Ref.eq),31.05777,P,ugm-3,50.1075,P,ugm-3,97.72875,P,ugm-3,23.54926,P,ugm-3,4,P,ugm-3 (BAM),2.92699,P,ugm-3,0.024946,P,ugm-3,0.556011,P,ugm-3,0.113075,P,ugm-3,0.084476,P,ugm-3,0.389606,P,ugm-3,0.076546,P,ugm-3,0.476788,P,ugm-3,0.975118,P,ugm-3,0.186455,P,ugm-3,10.889614,P,ugm-3,0.425828,P,ugm-3,2.910559,P,ugm-3,0.844859,P,ugm-3,2.606,P,ugm-3,0.404149,P,ugm-3,1.948182,P,ugm-3,0.090965,P,ugm-3,1.624776,P,ugm-3,3.99825,P,ugm-3,0.260339,P,ugm-3,0.350187,P,ugm-3,0.13435,P,ugm-3,0.876102,P,ugm-3,0.626016,P,ugm-3,5.199157,P,ugm-3,1.21341,P,ugm-3,0.431073,P,ugm-3,0.067387,P,ugm-3,1.988853,P,ugm-3,1.2,P,ugm-3,1.5,P,ugm-3,1.2,P,ugm-3,1.3,P,ugm-3,,,,1.7,P,ugm-3,1.3,P,ugm-3
15/01/2023,22:00,0.34926,P,mgm-3,19.324,P,ugm-3 (Ref.eq),21.07937,P,ugm-3,53.9325,P,ugm-3,86.25375,P,ugm-3,19.55786,P,ugm-3,5,P,ugm-3 (BAM),2.92699,P,ugm-3,0.024946,P,ugm-3,0.379169,P,ugm-3,0.095408,P,ugm-3,0.090738,P,ugm-3,0.379511,P,ugm-3,0.063525,P,ugm-3,0.486096,P,ugm-3,0.957048,P,ugm-3,0.224809,P,ugm-3,10.725823,P,ugm-3,0.426829,P,ugm-3,2.52427,P,ugm-3,1.047849,P,ugm-3,2.614372,P,ugm-3,0.33945,P,ugm-3,1.763154,P,ugm-3,0.076603,P,ugm-3,1.789491,P,ugm-3,4.013804,P,ugm-3,0.298452,P,ugm-3,0.36238,P,ugm-3,0.147285,P,ugm-3,0.852405,P,ugm-3,0.632984,P,ugm-3,5.085694,P,ugm-3,1.005953,P,ugm-3,0.431141,P,ugm-3,0.053374,P,ugm-3,2.135695,P,ugm-3,1.1,P,ugm-3,1.4,P,ugm-3,1.1,P,ugm-3,1.2,P,ugm-3,,,,1.7,P,ugm-3,1.2,P,ugm-3
15/01/2023,23:00,0.34926,P,mgm-3,17.392,P,ugm-3 (Ref.eq),19.33315,P,ugm-3,56.61,P,ugm-3,86.25375,P,ugm-3,19.15872,P,ugm-3,3,P,ugm-3 (BAM),3.19308,P,ugm-3,0.024946,P,ugm-3,0.518972,P,ugm-3,0.150519,P,ugm-3,0.089498,P,ugm-3,0.384176,P,ugm-3,0.07138,P,ugm-3,0.513202,P,ugm-3,0.793893,P,ugm-3,0.183864,P,ugm-3,10.191979,P,ugm-3,0.445881,P,ugm-3,2.515681,P,ugm-3,0.890166,P,ugm-3,2.922217,P,ugm-3,0.436118,P,ugm-3,2.113923,P,ugm-3,0.090137,P,ugm-3,1.59672,P,ugm-3,4.442473,P,ugm-3,0.220695,P,ugm-3,0.381145,P,ugm-3,0.166666,P,ugm-3,1.012593,P,ugm-3,0.631415,P,ugm-3,5.115564,P,ugm-3,1.124202,P,ugm-3,0.50393,P,ugm-3,0.068595,P,ugm-3,2.117097,P,ugm-3,0.9,P,ugm-3,1.2,P,ugm-3,0.9,P,ugm-3,1,P,ugm-3,,,,1.5,P,ugm-3,1,P,ugm-3
15/01/2023,24:00:00,0.267766,P,mgm-3,14.493,P,ugm-3 (Ref.eq),11.10097,P,ugm-3,43.2225,P,ugm-3,60.24375,P,ugm-3,30.33464,P,ugm-3,4,P,ugm-3 (BAM),2.6609,P,ugm-3,0.024946,P,ugm-3,0.360909,P,ugm-3,0.076594,P,ugm-3,0.074572,P,ugm-3,0.296486,P,ugm-3,0.061532,P,ugm-3,0.333246,P,ugm-3,0.62097,P,ugm-3,0.162334,P,ugm-3,16.252058,P,ugm-3,0.302431,P,ugm-3,1.910628,P,ugm-3,1.157575,P,ugm-3,2.963642,P,ugm-3,0.24246,P,ugm-3,1.470988,P,ugm-3,0.07565,P,ugm-3,0.955274,P,ugm-3,4.290587,P,ugm-3,0.221842,P,ugm-3,0.231259,P,ugm-3,0.109693,P,ugm-3,0.840814,P,ugm-3,0.25917,P,ugm-3,6.468065,P,ugm-3,0.810404,P,ugm-3,0.41566,P,ugm-3,0.044427,P,ugm-3,1.259885,P,ugm-3,0.6,P,ugm-3,0.8,P,ugm-3,0.6,P,ugm-3,0.7,P,ugm-3,,,,1,P,ugm-3,0.7,P,ugm-3
16/01/2023,01:00,0.267766,P,mgm-3,9.662,P,ugm-3 (Ref.eq),9.9784,P,ugm-3,33.08625,P,ugm-3,48.38625,P,ugm-3,35.9226,P,ugm-3,5,P,ugm-3 (BAM),2.6609,P,ugm-3,0.024946,P,ugm-3,0.308891,P,ugm-3,0.120599,P,ugm-3,0.050072,P,ugm-3,0.26842,P,ugm-3,0.032649,P,ugm-3,0.256056,P,ugm-3,0.552452,P,ugm-3,0.149321,P,ugm-3,23.689198,P,ugm-3,0.218747,P,ugm-3,1.308262,P,ugm-3,0.576822,P,ugm-3,3.108477,P,ugm-3,0.212661,P,ugm-3,1.327656,P,ugm-3,0.121366,P,ugm-3,0.761758,P,ugm-3,4.243435,P,ugm-3,0.117476,P,ugm-3,0.200162,P,ugm-3,0.094663,P,ugm-3,0.622184,P,ugm-3,0.326353,P,ugm-3,8.437032,P,ugm-3,1.217376,P,ugm-3,0.38897,P,ugm-3,0.029712,P,ugm-3,1.120276,P,ugm-3,0.6,P,ugm-3,0.8,P,ugm-3,0.6,P,ugm-3,0.6,P,ugm-3,,,,0.9,P,ugm-3,0.6,P,ugm-3
16/01/2023,02:00,0.209556,P,mgm-3,15.459,P,ugm-3 (Ref.eq),1.12257,P,ugm-3,31.7475,P,ugm-3,33.46875,P,ugm-3,28.13937,P,ugm-3,3,P,ugm-3 (BAM),2.39481,P,ugm-3,0.024946,P,ugm-3,0.330075,P,ugm-3,0.099175,P,ugm-3,0.052434,P,ugm-3,0.29338,P,ugm-3,0.062411,P,ugm-3,0.487887,P,ugm-3,0.645363,P,ugm-3,0.176087,P,ugm-3,13.811087,P,ugm-3,0.222881,P,ugm-3,1.833707,P,ugm-3,0.675637,P,ugm-3,4.337177,P,ugm-3,0.198043,P,ugm-3,2.349993,P,ugm-3,0.087909,P,ugm-3,0.726536,P,ugm-3,6.20388,P,ugm-3,0.249828,P,ugm-3,0.419457,P,ugm-3,0.111892,P,ugm-3,1.008935,P,ugm-3,0.421985,P,ugm-3,6.743668,P,ugm-3,0.791378,P,ugm-3,0.427341,P,ugm-3,0.041054,P,ugm-3,1.077588,P,ugm-3,0.6,P,ugm-3,0.8,P,ugm-3,0.6,P,ugm-3,0.7,P,ugm-3,,,,1.1,P,ugm-3,0.7,P,ugm-3
16/01/2023,03:00,0.151346,P,mgm-3,6.763,P,ugm-3 (Ref.eq),0.74838,P,ugm-3,18.55125,P,ugm-3,19.69875,P,ugm-3,39.11572,P,ugm-3,2,P,ugm-3 (BAM),2.6609,P,ugm-3,0.024946,P,ugm-3,0.389602,P,ugm-3,0.056882,P,ugm-3,0.060113,P,ugm-3,0.310791,P,ugm-3,0.043045,P,ugm-3,0.371151,P,ugm-3,0.534369,P,ugm-3,0.173354,P,ugm-3,11.119363,P,ugm-3,0.16144,P,ugm-3,1.497001,P,ugm-3,0.727381,P,ugm-3,4.049405,P,ugm-3,0.11577,P,ugm-3,2.250235,P,ugm-3,0.054808,P,ugm-3,0.598299,P,ugm-3,5.490279,P,ugm-3,0.213652,P,ugm-3,0.246191,P,ugm-3,0.089284,P,ugm-3,0.938762,P,ugm-3,0.247063,P,ugm-3,6.426474,P,ugm-3,0.811623,P,ugm-3,0.39725,P,ugm-3,0.041115,P,ugm-3,0.853296,P,ugm-3,0.4,P,ugm-3,0.6,P,ugm-3,0.4,P,ugm-3,0.5,P,ugm-3,,,,0.7,P,ugm-3,0.5,P,ugm-3
16/01/2023,04:00,0.162988,P,mgm-3,7.73,P,ugm-3 (Ref.eq),0.24946,P,ugm-3,12.24,P,ugm-3,12.6225,P,ugm-3,51.08992,P,ugm-3,2,P,ugm-3 (BAM),2.6609,P,ugm-3,0.024946,P,ugm-3,0.223247,P,ugm-3,0.021498,P,ugm-3,0.035726,P,ugm-3,0.264548,P,ugm-3,0.03214,P,ugm-3,0.187268,P,ugm-3,0.364948,P,ugm-3,0.141097,P,ugm-3,7.591398,P,ugm-3,0.163304,P,ugm-3,0.732146,P,ugm-3,0.474305,P,ugm-3,1.888463,P,ugm-3,0.108257,P,ugm-3,0.934232,P,ugm-3,0.014136,P,ugm-3,0.365317,P,ugm-3,2.824612,P,ugm-3,0.111139,P,ugm-3,0.180518,P,ugm-3,0.070282,P,ugm-3,0.560362,P,ugm-3,0.222753,P,ugm-3,5.880467,P,ugm-3,0.56452,P,ugm-3,0.411078,P,ugm-3,0.012564,P,ugm-3,0.689145,P,ugm-3,0.2,P,ugm-3,0.3,P,ugm-3,0.2,P,ugm-3,0.2,P,ugm-3,,,,0.3,P,ugm-3,0.2,P,ugm-3
16/01/2023,05:00,0.151346,P,mgm-3,4.831,P,ugm-3 (Ref.eq),0.37419,P,ugm-3,7.45875,P,ugm-3,8.0325,P,ugm-3,57.27659,P,ugm-3,2,P,ugm-3 (BAM),1.59654,P,ugm-3,0.024946,P,ugm-3,0.090923,P,ugm-3,0.022032,P,ugm-3,0.0456,P,ugm-3,0.261636,P,ugm-3,0.014552,P,ugm-3,0.122929,P,ugm-3,0.317782,P,ugm-3,0.148052,P,ugm-3,6.015031,P,ugm-3,0.07182,P,ugm-3,0.689343,P,ugm-3,0.335435,P,ugm-3,1.018068,P,ugm-3,0.113987,P,ugm-3,0.550672,P,ugm-3,0.022929,P,ugm-3,0.185768,P,ugm-3,1.493018,P,ugm-3,0.135998,P,ugm-3,0.133509,P,ugm-3,0.053626,P,ugm-3,0.378289,P,ugm-3,0.159668,P,ugm-3,3.398656,P,ugm-3,0.56305,P,ugm-3,0.35243,P,ugm-3,0.014817,P,ugm-3,0.326686,P,ugm-3,0.1,P,ugm-3,0.2,P,ugm-3,0.1,P,ugm-3,0.1,P,ugm-3,,,,0.2,P,ugm-3,0.1,P,ugm-3
16/01/2023,06:00,0.162988,P,mgm-3,1.932,P,ugm-3 (Ref.eq),1.99568,P,ugm-3,7.84125,P,ugm-3,10.90125,P,ugm-3,56.67788,P,ugm-3,2,P,ugm-3 (BAM),2.12872,P,ugm-3,0.024946,P,ugm-3,0.129739,P,ugm-3,0.024223,P,ugm-3,0.029578,P,ugm-3,0.232159,P,ugm-3,0.014552,P,ugm-3,0.138447,P,ugm-3,0.292074,P,ugm-3,0.136383,P,ugm-3,5.438858,P,ugm-3,0.048841,P,ugm-3,0.513467,P,ugm-3,0.361379,P,ugm-3,0.843031,P,ugm-3,,,,0.56109,P,ugm-3,0.026092,P,ugm-3,0.270122,P,ugm-3,1.400978,P,ugm-3,0.122731,P,ugm-3,0.142852,P,ugm-3,0.023699,P,ugm-3,0.361067,P,ugm-3,0.243295,P,ugm-3,3.155305,P,ugm-3,0.634218,P,ugm-3,0.353047,P,ugm-3,0.014552,P,ugm-3,0.333315,P,ugm-3,0.2,P,ugm-3,0.2,P,ugm-3,0.2,P,ugm-3,0.2,P,ugm-3,,,,0.2,P,ugm-3,0.2,P,ugm-3
16/01/2023,07:00,0.139704,P,mgm-3,5.797,P,ugm-3 (Ref.eq),3.24298,P,ugm-3,12.81375,P,ugm-3,17.78625,P,ugm-3,51.68863,P,ugm-3,9,P,ugm-3 (BAM),2.39481,P,ugm-3,0.024946,P,ugm-3,0.10858,P,ugm-3,0.009355,P,ugm-3,0.035095,P,ugm-3,0.232257,P,ugm-3,0.013024,P,ugm-3,0.131092,P,ugm-3,0.315953,P,ugm-3,0.132455,P,ugm-3,6.765423,P,ugm-3,0.05282,P,ugm-3,0.573427,P,ugm-3,0.325774,P,ugm-3,1.092928,P,ugm-3,0.147313,P,ugm-3,0.615449,P,ugm-3,0.014136,P,ugm-3,0.269302,P,ugm-3,1.624005,P,ugm-3,0.116453,P,ugm-3,0.12712,P,ugm-3,0.029282,P,ugm-3,0.341834,P,ugm-3,0.110475,P,ugm-3,3.426393,P,ugm-3,0.523525,P,ugm-3,0.355457,P,ugm-3,0.016799,P,ugm-3,0.428296,P,ugm-3,0.2,P,ugm-3,0.3,P,ugm-3,0.2,P,ugm-3,0.2,P,ugm-3,,,,0.3,P,ugm-3,0.2,P,ugm-3
16/01/2023,08:00,0.23284,P,mgm-3,10.628,P,ugm-3 (Ref.eq),18.95896,P,ugm-3,29.26125,P,ugm-3,58.33125,P,ugm-3,33.72733,P,ugm-3,7,P,ugm-3 (BAM),3.45917,P,ugm-3,0.024946,P,ugm-3,0.210729,P,ugm-3,0.041435,P,ugm-3,0.042544,P,ugm-3,0.241095,P,ugm-3,0.025833,P,ugm-3,0.251933,P,ugm-3,0.520463,P,ugm-3,0.139307,P,ugm-3,5.907101,P,ugm-3,0.190369,P,ugm-3,1.15366,P,ugm-3,0.613539,P,ugm-3,1.506324,P,ugm-3,0.168614,P,ugm-3,0.976722,P,ugm-3,0.05584,P,ugm-3,0.400509,P,ugm-3,2.092374,P,ugm-3,0.136452,P,ugm-3,0.193486,P,ugm-3,0.056783,P,ugm-3,0.511008,P,ugm-3,0.166909,P,ugm-3,3.433219,P,ugm-3,1.180988,P,ugm-3,0.398856,P,ugm-3,0.033656,P,ugm-3,1.398786,P,ugm-3,0.5,P,ugm-3,0.6,P,ugm-3,0.5,P,ugm-3,0.5,P,ugm-3,,,,0.7,P,ugm-3,0.6,P,ugm-3
